CMTE_ID,FILE_NUM,TRANSACTION_TP,Month,Day,Year,TRANSACTION_AMT,STATE,ENTITY_TYPE,CAND_ID,CAND_NAME,OFFICE,PTY,Key,CMTE_NM
C00309146,759660,24K,9,26,2011,1000,OH,PAC,H0OH16097,"RENACCI, JAMES B",H,REP,H149,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00309146,759660,24K,9,26,2011,1000,FL,PAC,H0FL24049,"ADAMS, SANDY",H,REP,H150,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00309146,759660,24K,9,26,2011,1000,MI,PAC,H6MI04113,"UPTON, FREDERICK STEPHEN",H,REP,H151,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00309146,759660,24K,9,26,2011,1000,AZ,PAC,H0AZ03362,"QUAYLE, BEN",H,REP,H152,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00226472,804545,24K,9,26,2011,1000,MS,PAC,H8MS03067,"HARPER, GREGG",H,REP,H153,ARPAC
C00176727,750244,24K,9,30,2011,2500,NC,PAC,H6NC04037,"PRICE, DAVID",H,DEM,H154,AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES
C00309146,759660,24K,9,30,2011,1000,NJ,PAC,H0NJ03153,"RUNYAN, JON",H,REP,H155,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00485003,786596,24K,9,30,2011,1000,MT,PAC,H2MT01060,"DAINES, STEVEN",H,REP,H156,CLOUD PEAK ENERGY RESOURCES LLC EMPLOYEE PAC
C00176727,750244,24K,9,30,2011,1000,MI,PAC,H2MI17023,"LEVIN, SANDER M MR",H,DEM,H157,AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES
C00101766,754260,24K,10,1,2011,2000,CA,PAC,H8CA41063,"MILLER, GARY G",H,REP,H158,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00366070,761304,24K,10,4,2011,1000,NJ,PAC,H2NJ02037,"LOBIONDO, FRANK A.",H,REP,H159,FAA MANAGERS ASSOCIATION INC. PAC
C00168070,759911,24K,10,7,2011,1000,CA,PAC,H2CA30143,"BECERRA, XAVIER",H,DEM,H160,AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC)
C00101766,754260,24K,10,10,2011,1000,IL,PAC,H0IL10302,"DOLD, ROBERT JAMES MR JR",H,REP,H161,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00366070,761304,24K,10,11,2011,1000,TX,PAC,H0TX07055,"CULBERSON, JOHN",H,REP,H162,FAA MANAGERS ASSOCIATION INC. PAC
C00101766,754260,24K,10,12,2011,2000,TX,PAC,H6TX08100,"BRADY, KEVIN",H,REP,H163,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00384602,759327,24K,10,12,2011,1500,GA,PAC,H2GA11149,"GINGREY, J. PHILLIP",H,REP,H164,AMERICAN SOCIETY FOR RADIATION ONCOLOGY PAC AKA ASTRO PAC
C00034785,772144,24K,10,13,2011,1000,TX,PAC,H2TX05121,"HENSARLING, JEB HON.",H,REP,H165,ACPAC ACA INTERNATIONAL POLITICAL ACTION COMMITTEE
C00101766,754260,24K,10,18,2011,1000,NY,PAC,H8NY07046,"CROWLEY, JOSEPH",H,DEM,H166,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00101766,754260,24K,10,18,2011,3000,FL,PAC,H2FL08055,"MICA, JOHN L. MR.",H,REP,H167,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00101766,754260,24K,10,18,2011,1000,OH,PAC,H8OH15076,"STIVERS, STEVE MR.",H,REP,H168,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00168070,759911,24K,10,21,2011,1000,CA,PAC,H8CA20059,"NUNES, DEVIN GERALD",H,REP,H169,AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC)
C00384602,759327,24K,10,24,2011,1500,KY,PAC,H6KY03124,"YARMUTH, JOHN A MR",H,DEM,H170,AMERICAN SOCIETY FOR RADIATION ONCOLOGY PAC AKA ASTRO PAC
C00101766,754260,24K,10,25,2011,2000,NY,PAC,H2NY17071,"NADLER, JERROLD L. MR.",H,DEM,H171,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00101766,754260,24K,10,26,2011,1000,OH,PAC,H0OH06189,"JOHNSON, BILL",H,REP,H172,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00226472,804545,24K,10,28,2011,2500,LA,PAC,H8LA00017,"CASSIDY, WILLIAM",H,REP,H173,ARPAC
C00226472,804545,24K,10,28,2011,2500,LA,PAC,H8LA04225,"FLEMING, JOHN C MR. JR.",H,REP,H174,ARPAC
C00176727,764992,24K,10,31,2011,2000,AL,PAC,H0AR03055,"WOMACK, STEVE",H,REP,H175,AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES
C00176727,764992,24K,10,31,2011,1000,AZ,PAC,H2AZ02055,"PASTOR, ED L",H,DEM,H176,AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES
C00176727,764992,24K,10,31,2011,1000,CA,PAC,H6CA34112,"LUNGREN, DANIEL E.",H,REP,H177,AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES
C00101766,754912,24K,11,2,2011,1000,IL,PAC,H0IL16085,"MANZULLO, DONALD A.",H,REP,H178,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00101766,754912,24K,11,2,2011,1000,NY,PAC,H8NY24066,"HANNA, RICHARD",H,REP,H179,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00366070,761304,24K,11,3,2011,1000,VA,PAC,H0VA07042,"CANTOR, ERIC IVAN",H,REP,H180,FAA MANAGERS ASSOCIATION INC. PAC
C00309146,759660,24K,11,4,2011,1000,CA,PAC,H8CA44034,"BONO MACK, MARY",H,REP,H181,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00226472,804545,24K,11,4,2011,2500,FL,PAC,H2FL08055,"MICA, JOHN L. MR.",H,REP,H182,ARPAC
C00485003,786596,24K,11,7,2011,1000,WY,PAC,H8WY00148,"LUMMIS, CYNTHIA MARIE",H,REP,H183,CLOUD PEAK ENERGY RESOURCES LLC EMPLOYEE PAC
C00168070,759911,24K,11,10,2011,1500,CA,PAC,H8CA01109,"THOMPSON, MIKE MR.",H,DEM,H184,AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC)
C00313650,762685,24K,11,10,2011,1000,AZ,PAC,H4AZ06045,"SCHWEIKERT, DAVID",H,REP,H185,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00485003,786596,24K,11,11,2011,1000,KY,PAC,H0KY05015,"ROGERS, HAROLD DALLAS",H,REP,H186,CLOUD PEAK ENERGY RESOURCES LLC EMPLOYEE PAC
C00367995,764884,24K,11,15,2011,1000,NV,PAC,H0NV03058,"HECK, JOE",H,REP,H187,SIERRA NEVADA CORPORATION PAC
C00176727,764994,24K,11,15,2011,1000,FL,PAC,H2FL08055,"MICA, JOHN L. MR.",H,REP,H188,AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES
C00101766,754912,24K,11,17,2011,1000,IL,PAC,H0IL11052,"KINZINGER, ADAM",H,REP,H189,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00101766,754912,24K,11,17,2011,1000,FL,PAC,H2FL08055,"MICA, JOHN L. MR.",H,REP,H190,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00078261,754874,24K,11,17,2011,1000,CA,PAC,H4CA17021,"FARR, SAM",H,DEM,H191,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,754874,24K,11,17,2011,1000,NJ,PAC,H0NJ03153,"RUNYAN, JON",H,REP,H192,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00101766,754912,24K,11,17,2011,2000,FL,PAC,H2FL08055,"MICA, JOHN L. MR.",H,REP,H193,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00101766,754912,24K,11,17,2011,1000,NJ,PAC,H0NJ10026,"PAYNE, DONAL M.",H,DEM,H194,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00078261,754874,24K,11,17,2011,1000,IL,PAC,H0IL17059,"SCHILLING, ROBERT T.",H,REP,H195,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,754874,24K,11,17,2011,1000,CA,PAC,H6CA05195,"MATSUI, DORIS",H,DEM,H196,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,754874,24K,11,17,2011,1000,IL,PAC,H0IL15053,"JOHNSON, TIMOTHY V",H,REP,H197,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,754874,24K,11,21,2011,1000,IL,PAC,H6IL06117,"ROSKAM, PETER",H,REP,H198,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,754874,24K,11,21,2011,5000,IL,PAC,H6IL06117,"ROSKAM, PETER",H,REP,H199,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00389403,759093,24K,11,30,2011,2000,GA,PAC,H4GA12010,"BARROW, JOHN J.",H,DEM,H200,SPECIALTY EQUIPMENT MARKET ASSOCIATION PAC SEMAPAC
C00389403,759093,24K,11,30,2011,2000,CA,PAC,H0CA19173,"DENHAM, JEFF",H,REP,H201,SPECIALTY EQUIPMENT MARKET ASSOCIATION PAC SEMAPAC
C00389403,759093,24K,11,30,2011,5000,CA,PAC,H6CA48039,"CAMPBELL, JOHN BT III",H,REP,H202,SPECIALTY EQUIPMENT MARKET ASSOCIATION PAC SEMAPAC
C00389403,759093,24K,11,30,2011,2000,MI,PAC,H2MI17023,"LEVIN, SANDER M MR",H,DEM,H203,SPECIALTY EQUIPMENT MARKET ASSOCIATION PAC SEMAPAC
C00389403,759093,24K,11,30,2011,2000,IL,PAC,H0IL16085,"MANZULLO, DONALD A.",H,REP,H204,SPECIALTY EQUIPMENT MARKET ASSOCIATION PAC SEMAPAC
C00389403,759093,24K,11,30,2011,5000,FL,PAC,H8FL15107,"POSEY, BILL",H,REP,H205,SPECIALTY EQUIPMENT MARKET ASSOCIATION PAC SEMAPAC
C00101766,754912,24K,11,30,2011,1000,WV,PAC,H0WV02138,"CAPITO, SHELLEY MOORE MS.",H,REP,H206,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00389403,759093,24K,11,30,2011,2000,CA,PAC,H8CA44034,"BONO MACK, MARY",H,REP,H207,SPECIALTY EQUIPMENT MARKET ASSOCIATION PAC SEMAPAC
C00389403,759093,24K,11,30,2011,2000,MI,PAC,H6MI04113,"UPTON, FREDERICK STEPHEN",H,REP,H208,SPECIALTY EQUIPMENT MARKET ASSOCIATION PAC SEMAPAC
C00389403,759093,24K,11,30,2011,2000,CA,PAC,H8CA52052,"HUNTER, DUNCAN D.",H,REP,H209,SPECIALTY EQUIPMENT MARKET ASSOCIATION PAC SEMAPAC
C00389403,759093,24K,11,30,2011,2000,TN,PAC,H2TN06030,"BLACKBURN, MARSHA MRS.",H,REP,H210,SPECIALTY EQUIPMENT MARKET ASSOCIATION PAC SEMAPAC
C00309146,759660,24K,12,2,2011,1000,NC,PAC,H4NC01046,"BUTTERFIELD, G. K.",H,DEM,H211,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00309146,759660,24K,12,2,2011,1000,NY,PAC,H2NY11017,"TOWNS, EDOLPHUS",H,DEM,H212,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00384602,761202,24K,12,6,2011,2500,CA,PAC,H8CA05035,"PELOSI, NANCY",H,DEM,H213,AMERICAN SOCIETY FOR RADIATION ONCOLOGY PAC AKA ASTRO PAC
C00309146,759660,24K,12,6,2011,1000,MD,PAC,H0NJ10026,"PAYNE, DONAL M.",H,DEM,H214,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00485003,786596,24K,12,7,2011,1000,OK,PAC,H2OK01093,"SULLIVAN, JOHN",H,REP,H215,CLOUD PEAK ENERGY RESOURCES LLC EMPLOYEE PAC
C00485003,786596,24K,12,7,2011,1000,MT,PAC,H2MT01060,"DAINES, STEVEN",H,REP,H216,CLOUD PEAK ENERGY RESOURCES LLC EMPLOYEE PAC
C00078261,759420,24K,12,9,2011,1000,CA,PAC,H6CA39020,"ROYCE, EDWARD R",H,REP,H217,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,759420,24K,12,9,2011,1000,NJ,PAC,H6NJ13191,"SIRES, ALBIO",H,DEM,H218,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,759420,24K,12,9,2011,2500,KY,PAC,H0KY05015,"ROGERS, HAROLD DALLAS",H,REP,H219,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,759420,24K,12,9,2011,1000,OH,PAC,H0OH16097,"RENACCI, JAMES B",H,REP,H220,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00366070,761304,24K,12,13,2011,2500,OH,PAC,H4OH19036,"LATOURETTE, STEVEN C",H,REP,H221,FAA MANAGERS ASSOCIATION INC. PAC
C00101766,759418,24K,12,14,2011,2000,NJ,PAC,H6NJ09165,"ROTHMAN, STEVEN R.",H,DEM,H222,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00485003,786596,24K,12,16,2011,1000,MT,PAC,H2MT00047,"GILLAN, KIM",H,DEM,H223,CLOUD PEAK ENERGY RESOURCES LLC EMPLOYEE PAC
C00142315,780581,24K,12,20,2011,5000,NV,PAC,H0NV03058,"HECK, JOE",H,REP,H224,BOYD GAMING POLITICAL ACTION COMMITTEE
C00142315,780581,24K,12,20,2011,5000,NV,PAC,H8NV03036,"TITUS, DINA",H,DEM,H225,BOYD GAMING POLITICAL ACTION COMMITTEE
C00078261,759420,24K,12,20,2011,2000,TX,PAC,H4TX10093,"MCCAUL, MICHAEL",H,REP,H226,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00142315,780581,24K,12,20,2011,5000,NV,PAC,H2NV04011,"HORSFORD, STEVEN ALEXZANDER",H,DEM,H227,BOYD GAMING POLITICAL ACTION COMMITTEE
C00384602,761202,24K,12,20,2011,2500,UT,PAC,H0UT02096,"MATHESON, JAMES D",H,DEM,H228,AMERICAN SOCIETY FOR RADIATION ONCOLOGY PAC AKA ASTRO PAC
C00451153,774713,24K,12,21,2011,1500,NC,PAC,H8NC07044,"MCINTYRE, MIKE REP.",H,DEM,H229,GRIDIRON-PAC
C00451153,774713,24K,12,21,2011,1000,VA,PAC,H6VA01117,"SCOTT, ROBERT C",H,DEM,H230,GRIDIRON-PAC
C00176727,764995,24K,12,21,2011,1500,NC,PAC,H6NC04037,"PRICE, DAVID",H,DEM,H231,AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES
C00176727,764995,24K,12,21,2011,1000,OR,PAC,H6OR04047,"DEFAZIO, PETER A",H,DEM,H232,AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES
C00226472,804546,24K,1,10,2012,2500,LA,PAC,H2LA05084,"ALEXANDER, RODNEY M. MR.",H,REP,H233,ARPAC
C00079541,767050,24K,1,23,2012,2000,CO,PAC,H6CO01141,"DEGETTE, DIANA L.",H,DEM,H234,NARAL PRO-CHOICE AMERICA PAC
C00079541,767050,24K,1,23,2012,2000,DC,PAC,H2MD05155,"HOYER, STENY HAMILTON",H,DEM,H235,NARAL PRO-CHOICE AMERICA PAC
C00079541,767050,24K,1,23,2012,2000,WI,PAC,H4WI04183,"MOORE, GWENDOLYNNE",H,DEM,H236,NARAL PRO-CHOICE AMERICA PAC
C00079541,767050,24K,1,23,2012,2000,CA,PAC,H8CA05035,"PELOSI, NANCY",H,DEM,H237,NARAL PRO-CHOICE AMERICA PAC
C00079541,767050,24K,1,23,2012,5000,CA,PAC,H8CA22089,"CAPPS, LOIS",H,DEM,H238,NARAL PRO-CHOICE AMERICA PAC
C00226472,804546,24K,1,24,2012,2000,AL,PAC,H2AL01077,"BONNER, JOSIAH ROBIAS",H,REP,H239,ARPAC
C00034785,772147,24K,1,30,2012,5000,AL,PAC,H2AL06035,"BACHUS, SPENCER T III",H,REP,H240,ACPAC ACA INTERNATIONAL POLITICAL ACTION COMMITTEE
C00034785,772147,24K,1,30,2012,5000,AL,PAC,H2AL06035,"BACHUS, SPENCER T III",H,REP,H241,ACPAC ACA INTERNATIONAL POLITICAL ACTION COMMITTEE
C00367995,770238,24K,2,6,2012,1000,NV,PAC,H0NV03058,"HECK, JOE",H,REP,H242,SIERRA NEVADA CORPORATION PAC
C00202861,770343,24K,2,8,2012,5000,MS,PAC,H8MS03067,"HARPER, GREGG",H,REP,H243,THE SENATE VICTORY FUND PAC
C00485003,875133,24K,2,9,2012,2000,KY,PAC,H0KY05015,"ROGERS, HAROLD DALLAS",H,REP,H244,CLOUD PEAK ENERGY RESOURCES LLC EMPLOYEE PAC
C00078261,770753,24K,2,15,2012,2000,NJ,PAC,H6NJ08118,"PASCRELL, WILLIAM J JR",H,DEM,H245,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00202861,770343,24K,2,16,2012,5000,MS,PAC,H0MS01043,"NUNNELEE, PATRICK ALAN",H,REP,H246,THE SENATE VICTORY FUND PAC
C00226472,804546,24K,2,20,2012,2500,AL,PAC,H2AL06035,"BACHUS, SPENCER T III",H,REP,H247,ARPAC
C00142315,808616,24K,2,21,2012,1000,NY,PAC,H2NY14037,"MALONEY, CAROLYN B",H,DEM,H248,BOYD GAMING POLITICAL ACTION COMMITTEE
C00485003,875133,24K,2,22,2012,1000,WY,PAC,H8WY00148,"LUMMIS, CYNTHIA MARIE",H,REP,H249,CLOUD PEAK ENERGY RESOURCES LLC EMPLOYEE PAC
C00176727,771096,24K,2,24,2012,1000,AL,PAC,H2AL03032,"ROGERS, MICHAEL DENNIS",H,REP,H250,AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES
C00078261,770753,24K,2,27,2012,1000,NJ,PAC,H6NJ12136,"LANCE, LEONARD",H,REP,H251,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,770753,24K,2,27,2012,1000,NJ,PAC,H8NJ03073,"PALLONE, FRANK JR",H,DEM,H252,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00226472,804546,24K,2,29,2012,2500,TN,PAC,H0TN06257,"BLACK, DIANE L MRS.",H,REP,H253,ARPAC
C00078261,770753,24K,2,29,2012,1000,TX,PAC,H4TX18054,"LEE, SHEILA JACKSON",H,DEM,H254,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,770753,24K,2,29,2012,1000,TX,PAC,H0TX07055,"CULBERSON, JOHN",H,REP,H255,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00366070,813981,24K,3,1,2012,2500,OH,PAC,H2OH09031,"KAPTUR, MARCY C HON.",H,DEM,H256,FAA MANAGERS ASSOCIATION INC. PAC
C00309146,781352,24K,3,2,2012,1000,DC,PAC,H6MI01028,"CONYERS, JOHN JR.",H,DEM,H257,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00366070,813981,24K,3,6,2012,1000,NJ,PAC,H2NJ02037,"LOBIONDO, FRANK A.",H,REP,H258,FAA MANAGERS ASSOCIATION INC. PAC
C00366070,813981,24K,3,6,2012,4000,NJ,PAC,H2NJ02037,"LOBIONDO, FRANK A.",H,REP,H259,FAA MANAGERS ASSOCIATION INC. PAC
C00226472,804546,24K,3,6,2012,1000,MS,PAC,H0MS04120,"PALAZZO, STEVEN MCCARTY",H,REP,H260,ARPAC
C00202861,779128,24K,3,7,2012,5000,MS,PAC,H0MS04120,"PALAZZO, STEVEN MCCARTY",H,REP,H261,THE SENATE VICTORY FUND PAC
C00078261,779386,24K,3,7,2012,1000,TX,PAC,H4TX02108,"POE, TED",H,REP,H262,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,779386,24K,3,7,2012,1000,IL,PAC,H0IL05096,"QUIGLEY, MIKE",H,DEM,H263,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,779386,24K,3,7,2012,2000,IL,PAC,H4IL03077,"LIPINSKI, DANIEL",H,DEM,H264,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00366070,813981,24K,3,9,2012,2500,FL,PAC,H0FL18025,"ROS-LEHTINEN, ILEANA",H,REP,H265,FAA MANAGERS ASSOCIATION INC. PAC
C00366070,813981,24K,3,9,2012,2500,FL,PAC,H0FL18025,"ROS-LEHTINEN, ILEANA",H,REP,H266,FAA MANAGERS ASSOCIATION INC. PAC
C00384602,779083,24K,3,13,2012,1000,UT,PAC,H0UT02096,"MATHESON, JAMES D",H,DEM,H267,AMERICAN SOCIETY FOR RADIATION ONCOLOGY PAC AKA ASTRO PAC
C00384602,779083,24K,3,13,2012,1500,UT,PAC,H0UT02096,"MATHESON, JAMES D",H,DEM,H268,AMERICAN SOCIETY FOR RADIATION ONCOLOGY PAC AKA ASTRO PAC
C00367995,774751,24K,3,16,2012,1000,MD,PAC,H2MD02160,"RUPPERSBERGER, C.A. DUTCH",H,DEM,H269,SIERRA NEVADA CORPORATION PAC
C00313650,779511,24K,3,19,2012,1000,PA,PAC,H6PA04110,"ALTMIRE, JASON",H,DEM,H270,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00313650,779511,24K,3,19,2012,2500,AZ,PAC,H0AZ03362,"QUAYLE, BEN",H,REP,H271,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00142315,808616,24K,3,19,2012,3000,NV,PAC,H2NV00035,"OCEGUERA, JOHN",H,DEM,H272,BOYD GAMING POLITICAL ACTION COMMITTEE
C00367995,774751,24K,3,19,2012,1000,WA,PAC,H6WA09025,"SMITH, D ADAM",H,DEM,H273,SIERRA NEVADA CORPORATION PAC
C00313650,779511,24K,3,19,2012,1000,PA,PAC,H4PA13124,"SCHWARTZ, ALLYSON Y.",H,DEM,H274,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00226472,804546,24K,3,20,2012,1000,MI,PAC,H6MI04113,"UPTON, FREDERICK STEPHEN",H,REP,H275,ARPAC
C00078261,779386,24K,3,21,2012,1000,WI,PAC,H0WI06061,"PETRI, THOMAS",H,REP,H276,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,779386,24K,3,21,2012,1000,WA,PAC,H0WA02080,"LARSEN, RICK",H,DEM,H277,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,779386,24K,3,21,2012,1000,NJ,PAC,H0NJ03153,"RUNYAN, JON",H,REP,H278,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,779386,24K,3,21,2012,1000,MD,PAC,H2MD08126,"VAN HOLLEN, CHRIS",H,DEM,H279,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00309146,781352,24K,3,21,2012,1000,NY,PAC,H0NY19139,"HAYWORTH, NAN",H,REP,H280,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00078261,779386,24K,3,21,2012,1000,OH,PAC,H8OH11141,"FUDGE, MARCIA L",H,DEM,H281,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,779386,24K,3,21,2012,1000,OH,PAC,H0OH16097,"RENACCI, JAMES B",H,REP,H282,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00078261,779386,24K,3,21,2012,4000,FL,PAC,H2FL08055,"MICA, JOHN L. MR.",H,REP,H283,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00366070,813981,24K,3,21,2012,1000,FL,PAC,H0FL12101,"ROSS, DENNIS ALAN",H,REP,H284,FAA MANAGERS ASSOCIATION INC. PAC
C00078261,779386,24K,3,21,2012,2000,CT,PAC,H8CT01046,"LARSON, JOHN B",H,DEM,H285,UNITED AIRLINES POLITICAL ACTION COMMITTEE
C00142315,808616,24K,3,26,2012,5000,NJ,PAC,H0NJ01066,"ANDREWS, ROBERT E. MR.",H,DEM,H286,BOYD GAMING POLITICAL ACTION COMMITTEE
C00226472,804546,24K,3,27,2012,1000,FL,PAC,H2FL08055,"MICA, JOHN L. MR.",H,REP,H287,ARPAC
C00309146,781352,24K,3,28,2012,1000,NJ,PAC,H0NJ03153,"RUNYAN, JON",H,REP,H288,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00309146,781352,24K,3,28,2012,1000,PA,PAC,H0PA07082,"MEEHAN, PATRICK L. MR. JR.",H,REP,H289,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00485003,875133,24K,3,28,2012,1000,MT,PAC,H2MT01060,"DAINES, STEVEN",H,REP,H290,CLOUD PEAK ENERGY RESOURCES LLC EMPLOYEE PAC
C00309146,781352,24K,3,28,2012,1000,VA,PAC,H6CO03139,"TIPTON, SCOTT R.",H,REP,H291,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00309146,781352,24K,3,28,2012,1000,SD,PAC,H0SD00054,"NOEM, KRISTI LYNN",H,REP,H292,AMERICAN GAMING ASSOCIATION POLITICAL ACTION COMMITTEE
C00142315,808616,24K,3,28,2012,5000,NV,PAC,H2NV04011,"HORSFORD, STEVEN ALEXZANDER",H,DEM,H293,BOYD GAMING POLITICAL ACTION COMMITTEE
C00101766,779389,24K,3,29,2012,2000,TX,PAC,H6TX08100,"BRADY, KEVIN",H,REP,H294,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00366070,813981,24K,3,29,2012,1000,TX,PAC,H2TX31044,"CARTER, JOHN R. REP.",H,REP,H295,FAA MANAGERS ASSOCIATION INC. PAC
C00366070,813981,24K,3,29,2012,1000,NC,PAC,H4NC06011,"COBLE, JOHN HOWARD",H,REP,H296,FAA MANAGERS ASSOCIATION INC. PAC
C00101766,779389,24K,3,29,2012,1000,TX,PAC,H6TX08100,"BRADY, KEVIN",H,REP,H297,CONTINENTAL AIRLINES INC EMPLOYEE FUND FOR A BETTER AMERICA PAC
C00142315,808616,24K,3,30,2012,5000,NV,PAC,H8NV03036,"TITUS, DINA",H,DEM,H298,BOYD GAMING POLITICAL ACTION COMMITTEE
C00176727,779326,24K,3,31,2012,1000,AL,PAC,H6AL04098,"ADERHOLT, ROBERT BROWN",H,REP,H299,AMERICAN ASSOCIATION OF AIRPORT EXECUTIVES
C00367995,801348,24K,4,9,2012,1500,NV,PAC,H2NV02395,"AMODEI, MARK EUGENE",H,REP,H300,SIERRA NEVADA CORPORATION PAC
C00313650,790997,24K,4,20,2012,2000,PA,PAC,H2PA06080,"HOLDEN, TIMOTHY T",H,DEM,H301,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00366070,813984,24K,4,22,2012,2500,OK,PAC,H0OK05114,"LANKFORD, JAMES PAUL",H,REP,H302,FAA MANAGERS ASSOCIATION INC. PAC
C00313650,790997,24K,4,23,2012,1000,TX,PAC,H2TX00015,"JOHNSON, EDDIE BERNICE",H,DEM,H303,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00226472,804548,24K,4,24,2012,1000,FL,PAC,H6FL11126,"CASTOR, KATHY",H,DEM,H304,ARPAC
C00078261,784420,24K,4,26,2012,4000,OH,PAC,H4OH19036,"LATOURETTE, STEVEN C",H,REP,H305,UNITED AIRLINES POLITICAL ACTION COMMITTEE
