CMTE_ID,FILE_NUM,TRANSACTION_TP,Month,Day,Year,TRANSACTION_AMT,STATE,ENTITY_TYPE,CAND_ID,CAND_NAME,OFFICE,PTY,Key,CMTE_NM
C00313650,790972,24K,5,18,2012,5000,FL,PAC,S8FL00166,"NELSON, BILL",S,DEM,S171,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00313650,790972,24K,5,18,2012,2000,WA,PAC,S8WA00194,"CANTWELL, MARIA",S,DEM,S172,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00313650,790972,24K,5,18,2012,2500,DC,PAC,S6MO00305,"MCCASKILL, CLAIRE",S,DEM,S173,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00422352,793970,24K,5,18,2012,1000,OR,PAC,S8NM00184,"UDALL, TOM",S,DEM,S174,"CLEAN ENERGY PAC OF IBERDROLA RENEWABLES, INC."
C00313650,790972,24K,5,18,2012,2500,SD,PAC,S2SD00068,"THUNE, JOHN R",S,REP,S175,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00159954,790751,24K,5,21,2012,2000,ME,PAC,S6ME00159,"COLLINS, SUSAN M",S,REP,S176,O'MELVENY & MYERS POLITICAL ACTION COMMITTEE
C00448696,811417,24E,5,24,2012,1926,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S177,SENATE CONSERVATIVES FUND
C00448696,811417,24E,5,29,2012,1459,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S178,SENATE CONSERVATIVES FUND
C00202861,812716,24K,5,29,2012,5000,NE,PAC,S2NE00094,"FISCHER, DEBRA S",S,REP,S179,THE SENATE VICTORY FUND PAC
C00261339,835100,24K,5,30,2012,1000,MT,PAC,S6MT00162,"TESTER, JON",S,DEM,S180,HOGAN LOVELLS POLITICAL ACTION COMMITTEE
C00448696,811417,24E,5,31,2012,1392,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S181,SENATE CONSERVATIVES FUND
C00521302,794989,24A,5,31,2012,10000,SD,PAC,S2ND00073,"BERG, RICHARD A",S,REP,S182,VETERANS FOR A STRONG AMERICA ACTION GROUP
C00313650,800044,24K,6,7,2012,5000,NY,PAC,S8NY00082,"SCHUMER, CHARLES E",S,DEM,S183,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00448696,811441,24E,6,9,2012,529,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S184,SENATE CONSERVATIVES FUND
C00448696,811441,24E,6,9,2012,1465,VA,PAC,S2IN00083,"MOURDOCK, RICHARD E",S,REP,S185,SENATE CONSERVATIVES FUND
C00392738,796817,24K,6,12,2012,2500,ND,PAC,S2ND00099,"HEITKAMP, HEIDI",S,DEM,S186,HOLDING ONTO OREGON'S PRIORITIES
C00159954,794727,24K,6,18,2012,1000,AL,PAC,S6AL00013,"SHELBY, RICHARD C",S,REP,S187,O'MELVENY & MYERS POLITICAL ACTION COMMITTEE
C00202861,799749,24K,6,19,2012,5000,NM,PAC,S8NM00168,"WILSON, HEATHER A",S,REP,S188,THE SENATE VICTORY FUND PAC
C00202861,799749,24K,6,19,2012,5000,MA,PAC,S0MA00109,"BROWN, SCOTT P",S,REP,S189,THE SENATE VICTORY FUND PAC
C00434811,798966,24K,6,22,2012,5000,PA,PAC,S4PA00121,"TOOMEY, PATRICK JOSEPH",S,REP,S190,"TEVA PHARMACEUTICALS USA, INC. POLITICAL ACTION COMMITTEE"
C00448696,811441,24E,6,23,2012,840,VA,PAC,S8WI00158,"NEUMANN, MARK W",S,REP,S191,SENATE CONSERVATIVES FUND
C00448696,811441,24E,6,23,2012,1389,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S192,SENATE CONSERVATIVES FUND
C00448696,811441,24E,6,23,2012,551,VA,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S193,SENATE CONSERVATIVES FUND
C00448696,811441,24E,6,23,2012,667,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S194,SENATE CONSERVATIVES FUND
C00202861,799749,24K,6,25,2012,5000,ND,PAC,S2ND00073,"BERG, RICHARD A",S,REP,S195,THE SENATE VICTORY FUND PAC
C00202861,799749,24K,6,25,2012,5000,ME,PAC,S2ME00133,"SUMMERS, CHARLES EDWARD JR",S,REP,S196,THE SENATE VICTORY FUND PAC
C00392738,796817,24K,6,28,2012,5000,HI,PAC,S2HI00106,"HIRONO, MAZIE K",S,DEM,S197,HOLDING ONTO OREGON'S PRIORITIES
C00392738,796817,24K,6,29,2012,5000,NE,PAC,S8NE00067,"KERREY, J ROBERT",S,DEM,S198,HOLDING ONTO OREGON'S PRIORITIES
C00392738,796817,24K,6,29,2012,2500,NM,PAC,S2NM00088,"HEINRICH, MARTIN TREVOR",S,DEM,S199,HOLDING ONTO OREGON'S PRIORITIES
C00448696,811441,24E,6,30,2012,1082,VA,PAC,S2IN00083,"MOURDOCK, RICHARD E",S,REP,S200,SENATE CONSERVATIVES FUND
C00448696,811441,24E,6,30,2012,1628,VA,PAC,S8WI00158,"NEUMANN, MARK W",S,REP,S201,SENATE CONSERVATIVES FUND
C00448696,811441,24E,6,30,2012,1198,VA,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S202,SENATE CONSERVATIVES FUND
C00448696,811441,24E,6,30,2012,2471,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S203,SENATE CONSERVATIVES FUND
C00448696,811441,24E,6,30,2012,1815,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S204,SENATE CONSERVATIVES FUND
C00202861,804235,24K,7,2,2012,5000,NJ,PAC,S2NJ00387,"KYRILLOS, JOSEPH M JR",S,REP,S205,THE SENATE VICTORY FUND PAC
C00448696,812242,24E,7,7,2012,534,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S206,SENATE CONSERVATIVES FUND
C00448696,812242,24E,7,7,2012,843,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S207,SENATE CONSERVATIVES FUND
C00448696,812242,24E,7,7,2012,655,VA,PAC,S8WI00158,"NEUMANN, MARK W",S,REP,S208,SENATE CONSERVATIVES FUND
C00448696,812242,24E,7,7,2012,548,VA,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S209,SENATE CONSERVATIVES FUND
C00313650,804894,24K,7,10,2012,1000,ME,PAC,S2ME00109,"KING, ANGUS STANLEY JR",S,IND,S210,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00313650,804894,24K,7,13,2012,2500,CA,PAC,S0CA00199,"FEINSTEIN, DIANNE",S,DEM,S211,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00448696,812242,24E,7,14,2012,729,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S212,SENATE CONSERVATIVES FUND
C00448696,812242,24E,7,23,2012,2639,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S213,SENATE CONSERVATIVES FUND
C00448696,812242,24E,7,31,2012,1407,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S214,SENATE CONSERVATIVES FUND
C00448696,812242,24E,7,31,2012,627,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S215,SENATE CONSERVATIVES FUND
C00448696,812242,24E,7,31,2012,546,VA,PAC,S8WI00158,"NEUMANN, MARK W",S,REP,S216,SENATE CONSERVATIVES FUND
C00202861,810933,24K,8,1,2012,5000,PA,PAC,S2PA00224,"SMITH, TOM",S,REP,S217,THE SENATE VICTORY FUND PAC
C00159954,810037,24K,8,3,2012,5000,KY,PAC,S2KY00012,"MCCONNELL, MITCH",S,REP,S218,O'MELVENY & MYERS POLITICAL ACTION COMMITTEE
C00448696,812317,24E,8,11,2012,640,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S219,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,13,2012,1493,VA,PAC,S8WI00158,"NEUMANN, MARK W",S,REP,S220,SENATE CONSERVATIVES FUND
C00018945,817958,24K,8,14,2012,5000,MT,PAC,S6MT00162,"TESTER, JON",S,DEM,S221,DORSEY NATIONAL FUND
C00448696,812317,24E,8,18,2012,1417,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S222,SENATE CONSERVATIVES FUND
C00202861,810933,24K,8,23,2012,5000,WI,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S223,THE SENATE VICTORY FUND PAC
C00392738,817900,24K,8,23,2012,5000,MI,PAC,S8MI00281,"STABENOW, DEBBIE",S,DEM,S224,HOLDING ONTO OREGON'S PRIORITIES
C00202861,810933,24K,8,23,2012,5000,MI,PAC,S2MI00193,"HOEKSTRA, PETER",S,REP,S225,THE SENATE VICTORY FUND PAC
C00261339,809073,24K,8,24,2012,2000,FL,PAC,S8FL00166,"NELSON, BILL",S,DEM,S226,HOGAN LOVELLS POLITICAL ACTION COMMITTEE
C00448696,812317,24E,8,25,2012,824,VA,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S227,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,25,2012,886,VA,PAC,S2PA00224,"SMITH, TOM",S,REP,S228,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,25,2012,1812,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S229,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,25,2012,965,VA,PAC,S2MD00370,"BONGINO, DANIEL J",S,REP,S230,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,25,2012,1048,VA,PAC,S2NE00094,"FISCHER, DEBRA S",S,REP,S231,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,25,2012,1061,VA,PAC,S8VA00214,"ALLEN, GEORGE",S,REP,S232,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,25,2012,927,VA,PAC,S2IN00083,"MOURDOCK, RICHARD E",S,REP,S233,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,31,2012,1095,VA,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S234,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,31,2012,855,VA,PAC,S8VA00214,"ALLEN, GEORGE",S,REP,S235,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,31,2012,767,VA,PAC,S2NE00094,"FISCHER, DEBRA S",S,REP,S236,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,31,2012,750,VA,PAC,S2MD00370,"BONGINO, DANIEL J",S,REP,S237,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,31,2012,726,VA,PAC,S2PA00224,"SMITH, TOM",S,REP,S238,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,31,2012,1366,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S239,SENATE CONSERVATIVES FUND
C00448696,812317,24E,8,31,2012,743,VA,PAC,S2IN00083,"MOURDOCK, RICHARD E",S,REP,S240,SENATE CONSERVATIVES FUND
C00521013,855549,24E,9,1,2012,167461,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S241,FLORIDA FREEDOM PAC
C00313650,819665,24K,9,5,2012,2500,DC,PAC,S0NY00410,"GILLIBRAND, KIRSTEN ELIZABETH",S,DEM,S242,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00313650,819665,24K,9,5,2012,5000,DC,PAC,S6MO00305,"MCCASKILL, CLAIRE",S,DEM,S243,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00484287,872635,24A,9,5,2012,1198,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S244,WORKERS' VOICE
C00313650,819665,24K,9,5,2012,1000,PA,PAC,S4PA00121,"TOOMEY, PATRICK JOSEPH",S,REP,S245,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00313650,819665,24K,9,5,2012,5000,AZ,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S246,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00313650,819665,24K,9,5,2012,5000,FL,PAC,S8FL00166,"NELSON, BILL",S,DEM,S247,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00313650,819665,24K,9,5,2012,2500,VA,PAC,S4SC00083,"DEMINT, JAMES W",S,REP,S248,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00484287,872635,24A,9,5,2012,789,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S249,WORKERS' VOICE
C00484287,872635,24E,9,5,2012,789,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S250,WORKERS' VOICE
C00448696,822393,24E,9,8,2012,2296,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S251,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,8,2012,1128,VA,PAC,S8VA00214,"ALLEN, GEORGE",S,REP,S252,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,8,2012,1202,VA,PAC,S2IN00083,"MOURDOCK, RICHARD E",S,REP,S253,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,8,2012,935,VA,PAC,S2NE00094,"FISCHER, DEBRA S",S,REP,S254,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,8,2012,776,VA,PAC,S2PA00224,"SMITH, TOM",S,REP,S255,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,8,2012,1736,VA,PAC,S2MD00370,"BONGINO, DANIEL J",S,REP,S256,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,8,2012,696,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S257,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,8,2012,1127,VA,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S258,SENATE CONSERVATIVES FUND
C00484287,872635,24E,9,10,2012,541,DC,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S259,WORKERS' VOICE
C00484287,872635,24A,9,10,2012,541,DC,PAC,S2PA00224,"SMITH, TOM",S,REP,S260,WORKERS' VOICE
C00484287,872635,24A,9,11,2012,541,DC,PAC,S2PA00224,"SMITH, TOM",S,REP,S261,WORKERS' VOICE
C00484287,872635,24A,9,11,2012,628,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S262,WORKERS' VOICE
C00484287,872635,24A,9,11,2012,1025,MD,PAC,S2NV00183,"HELLER, DEAN",S,REP,S263,WORKERS' VOICE
C00484287,872635,24A,9,11,2012,519,DC,PAC,S2NV00183,"HELLER, DEAN",S,REP,S264,WORKERS' VOICE
C00484287,872635,24E,9,11,2012,541,DC,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S265,WORKERS' VOICE
C00484287,872635,24E,9,11,2012,899,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S266,WORKERS' VOICE
C00484287,872635,24E,9,11,2012,628,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S267,WORKERS' VOICE
C00484287,872635,24A,9,11,2012,899,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S268,WORKERS' VOICE
C00202861,814880,24K,9,11,2012,5000,AZ,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S269,THE SENATE VICTORY FUND PAC
C00202861,814880,24K,9,11,2012,5000,MS,PAC,S8MS00196,"WICKER, ROGER F",S,REP,S270,THE SENATE VICTORY FUND PAC
C00484287,872635,24A,9,12,2012,899,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S271,WORKERS' VOICE
C00484287,872635,24A,9,12,2012,541,DC,PAC,S2PA00224,"SMITH, TOM",S,REP,S272,WORKERS' VOICE
C00484287,872635,24E,9,12,2012,628,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S273,WORKERS' VOICE
C00484287,872635,24E,9,12,2012,899,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S274,WORKERS' VOICE
C00202861,814880,24K,9,12,2012,5000,FL,PAC,S2FL00334,"MACK, CONNIE",S,REP,S275,THE SENATE VICTORY FUND PAC
C00484287,872635,24E,9,12,2012,541,DC,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S276,WORKERS' VOICE
C00422352,815937,24K,9,12,2012,1000,OR,PAC,S6MT00162,"TESTER, JON",S,DEM,S277,"CLEAN ENERGY PAC OF IBERDROLA RENEWABLES, INC."
C00484287,872635,24A,9,12,2012,628,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S278,WORKERS' VOICE
C00422352,815937,24K,9,12,2012,1000,OR,PAC,S2NM00088,"HEINRICH, MARTIN TREVOR",S,DEM,S279,"CLEAN ENERGY PAC OF IBERDROLA RENEWABLES, INC."
C00484287,872635,24A,9,13,2012,541,DC,PAC,S2PA00224,"SMITH, TOM",S,REP,S280,WORKERS' VOICE
C00484287,872635,24E,9,13,2012,628,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S281,WORKERS' VOICE
C00484287,872635,24A,9,13,2012,628,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S282,WORKERS' VOICE
C00484287,872635,24E,9,13,2012,899,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S283,WORKERS' VOICE
C00484287,872635,24E,9,13,2012,541,DC,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S284,WORKERS' VOICE
C00484287,872635,24A,9,13,2012,899,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S285,WORKERS' VOICE
C00484287,872635,24A,9,14,2012,541,DC,PAC,S2PA00224,"SMITH, TOM",S,REP,S286,WORKERS' VOICE
C00484287,872635,24E,9,14,2012,628,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S287,WORKERS' VOICE
C00484287,872635,24A,9,14,2012,899,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S288,WORKERS' VOICE
C00484287,872635,24A,9,14,2012,628,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S289,WORKERS' VOICE
C00484287,872635,24E,9,14,2012,899,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S290,WORKERS' VOICE
C00484287,872635,24E,9,14,2012,541,DC,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S291,WORKERS' VOICE
C00484287,872635,24A,9,15,2012,580,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S292,WORKERS' VOICE
C00484287,872635,24A,9,15,2012,1408,DC,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S293,WORKERS' VOICE
C00484287,872635,24E,9,15,2012,580,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S294,WORKERS' VOICE
C00484287,872635,24E,9,15,2012,899,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S295,WORKERS' VOICE
C00484287,872635,24A,9,15,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S296,WORKERS' VOICE
C00484287,872635,24E,9,15,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S297,WORKERS' VOICE
C00484287,872635,24A,9,15,2012,899,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S298,WORKERS' VOICE
C00484287,872635,24E,9,15,2012,1408,DC,PAC,S6OH00163,"BROWN, SHERROD",S,DEM,S299,WORKERS' VOICE
C00484287,872635,24E,9,16,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S300,WORKERS' VOICE
C00484287,872635,24A,9,16,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S301,WORKERS' VOICE
C00448696,822393,24E,9,17,2012,6599,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S302,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,17,2012,800,VA,PAC,S2MD00370,"BONGINO, DANIEL J",S,REP,S303,SENATE CONSERVATIVES FUND
C00484287,872635,24E,9,17,2012,1083,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S304,WORKERS' VOICE
C00448696,822393,24E,9,17,2012,845,VA,PAC,S2NE00094,"FISCHER, DEBRA S",S,REP,S305,SENATE CONSERVATIVES FUND
C00484287,872635,24A,9,17,2012,812,DC,PAC,S2PA00224,"SMITH, TOM",S,REP,S306,WORKERS' VOICE
C00448696,822393,24E,9,17,2012,683,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S307,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,17,2012,744,VA,PAC,S2PA00224,"SMITH, TOM",S,REP,S308,SENATE CONSERVATIVES FUND
C00484287,872635,24E,9,17,2012,812,DC,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S309,WORKERS' VOICE
C00448696,822393,24E,9,17,2012,1403,VA,PAC,S2IN00083,"MOURDOCK, RICHARD E",S,REP,S310,SENATE CONSERVATIVES FUND
C00484287,872635,24A,9,17,2012,1083,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S311,WORKERS' VOICE
C00448696,822393,24E,9,17,2012,1008,VA,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S312,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,17,2012,1086,VA,PAC,S8VA00214,"ALLEN, GEORGE",S,REP,S313,SENATE CONSERVATIVES FUND
C00484287,872635,24E,9,18,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S314,WORKERS' VOICE
C00484287,872635,24A,9,18,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S315,WORKERS' VOICE
C00484287,872635,24E,9,19,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S316,WORKERS' VOICE
C00484287,872635,24A,9,19,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S317,WORKERS' VOICE
C00366070,813991,24K,9,20,2012,2500,CT,PAC,S2CT00132,"MURPHY, CHRISTOPHER S",S,DEM,S318,FAA MANAGERS ASSOCIATION INC. PAC
C00313650,819665,24K,9,20,2012,2500,DE,PAC,S8DE00079,"CARPER, THOMAS R",S,DEM,S319,"US AIRWAYS GROUP, INC. FEDERAL PAC"
C00484287,872635,24E,9,20,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S320,WORKERS' VOICE
C00484287,872635,24A,9,20,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S321,WORKERS' VOICE
C00484287,872635,24E,9,21,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S322,WORKERS' VOICE
C00484287,872635,24A,9,21,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S323,WORKERS' VOICE
C00018945,817958,24K,9,21,2012,1000,WI,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S324,DORSEY NATIONAL FUND
C00448696,822393,24E,9,22,2012,1027,VA,PAC,S2NE00094,"FISCHER, DEBRA S",S,REP,S325,SENATE CONSERVATIVES FUND
C00484287,872635,24E,9,22,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S326,WORKERS' VOICE
C00448696,822393,24E,9,22,2012,781,VA,PAC,S2PA00224,"SMITH, TOM",S,REP,S327,SENATE CONSERVATIVES FUND
C00484287,872635,24A,9,22,2012,1083,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S328,WORKERS' VOICE
C00448696,822393,24E,9,22,2012,2892,VA,PAC,S2OH00170,"MANDEL, JOSH",S,REP,S329,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,22,2012,4697,VA,PAC,S2IN00083,"MOURDOCK, RICHARD E",S,REP,S330,SENATE CONSERVATIVES FUND
C00484287,872635,24E,9,22,2012,1083,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S331,WORKERS' VOICE
C00448696,822393,24E,9,22,2012,1005,VA,PAC,S2TX00312,"CRUZ, RAFAEL EDWARD TED",S,REP,S332,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,22,2012,1246,VA,PAC,S2AZ00141,"FLAKE, JEFF",S,REP,S333,SENATE CONSERVATIVES FUND
C00448696,822393,24E,9,22,2012,1259,VA,PAC,S8VA00214,"ALLEN, GEORGE",S,REP,S334,SENATE CONSERVATIVES FUND
C00484287,872635,24A,9,22,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S335,WORKERS' VOICE
C00448696,822393,24E,9,22,2012,910,VA,PAC,S2MD00370,"BONGINO, DANIEL J",S,REP,S336,SENATE CONSERVATIVES FUND
C00484287,872635,24A,9,23,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S337,WORKERS' VOICE
C00484287,872635,24E,9,23,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S338,WORKERS' VOICE
C00261339,813974,24K,9,24,2012,1000,NJ,PAC,S6NJ00289,"MENENDEZ, ROBERT",S,DEM,S339,HOGAN LOVELLS POLITICAL ACTION COMMITTEE
C00484287,872635,24E,9,24,2012,1083,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S340,WORKERS' VOICE
C00484287,872635,24A,9,24,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S341,WORKERS' VOICE
C00484287,872635,24A,9,24,2012,1083,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S342,WORKERS' VOICE
C00484287,872635,24E,9,24,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S343,WORKERS' VOICE
C00484287,872635,24A,9,25,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S344,WORKERS' VOICE
C00484287,872635,24E,9,25,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S345,WORKERS' VOICE
C00484287,872635,24A,9,26,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S346,WORKERS' VOICE
C00484287,872635,24E,9,26,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S347,WORKERS' VOICE
C00484287,872635,24A,9,27,2012,1083,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S348,WORKERS' VOICE
C00484287,872635,24A,9,27,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S349,WORKERS' VOICE
C00484287,872635,24E,9,27,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S350,WORKERS' VOICE
C00484287,872635,24E,9,27,2012,1083,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S351,WORKERS' VOICE
C00484287,872635,24A,9,28,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S352,WORKERS' VOICE
C00392738,817900,24K,9,28,2012,2500,PA,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S353,HOLDING ONTO OREGON'S PRIORITIES
C00484287,872635,24E,9,28,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S354,WORKERS' VOICE
C00484287,872635,24E,9,29,2012,815,DC,PAC,S2WI00219,"BALDWIN, TAMMY",S,DEM,S355,WORKERS' VOICE
C00484287,872635,24A,9,29,2012,815,DC,PAC,S2WI00235,"THOMPSON, TOMMY G",S,REP,S356,WORKERS' VOICE
C00484287,872635,24A,9,29,2012,1083,DC,PAC,S2FL00334,"MACK, CONNIE",S,REP,S357,WORKERS' VOICE
C00484287,872635,24E,9,29,2012,1083,DC,PAC,S8FL00166,"NELSON, BILL",S,DEM,S358,WORKERS' VOICE
C00484287,872635,24E,9,29,2012,541,DC,PAC,S6PA00217,"CASEY, ROBERT P JR",S,DEM,S359,WORKERS' VOICE
C00484287,872635,24A,9,29,2012,541,DC,PAC,S2PA00224,"SMITH, TOM",S,REP,S360,WORKERS' VOICE
